custid,townsize,gender,age,birthmonth,ed,jobcat,union,employ,retire,income,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,addresscat,cars,carown,cartype,carvalue,carbought,carbuy,commute,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,card2,card2type,card2benefit,card2fee,card2tenure,carditems,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,equipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Customer_cat
6502-NQEZTU-8FU,1,1,42,January,17,1,0,9,0,69,14.8,6.52,1.87,3.7,1.31,0,5,1,18,4,4,3,0,0,0,0,0,0,3,1,1,4,2,1,0,28.1,0,0,1,30,1,0,0,0,1,0,0,0,0,0,9,6,1,0,1,3,4,3,0,24,1,3,3,1,17,13,8,228.73,1,3,54,0,11.1,2.41,627.95,1,40,3.69,2291.85,7.74,1,57.1,3028.8,1,16.25,2.79,865,6.76,1,53.05,3.97,2812.9,7.94,1,1,1,4,1,1,1,1,0,1,24,1,1,1,1,1,1,1,1,1,0,0,0,medium_spend_cust
4102-ZNNHOE-CLO,1,1,18,February,13,3,1,0,0,15,4.8,0.13,-2.08,0.59,-0.52,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,7.6,0,1,4,20,0,0,0,1,0,0,0,0,0,0,9,2,0,0,1,3,1,2,0,0,2,3,3,1,0,5,3,39.51,0,3,3,1,2.2,0.79,11.7,1,19.25,2.96,55.35,4.01,0,0,0,1,6,1.79,5,1.61,0,0,NA,0,NA,0,0,0,0,1,1,1,1,0,1,17,0,0,0,0,0,1,0,0,0,1,0,0,low_spend_cust
4684-QOUTSG-8CE,2,1,23,November,14,1,0,1,0,25,4.3,0.36,-1.01,0.71,-0.34,0,1,0,-1,-1,3,1,0,1,0,0,0,0,0,1,1,2,2,1,0,11.2,0,1,5,28,1,0,0,1,1,0,1,0,0,0,9,4,1,0,1,5,2,4,1,5,2,1,4,0,5,8,5,123.1,0,1,39,0,8.7,2.16,319.9,0,0,NA,0,NA,1,25.9,1039.2,1,7.75,2.05,260,5.56,0,0,NA,0,NA,1,0,1,3,0,0,0,0,0,1,17,1,1,1,0,1,1,0,0,1,0,0,0,low_spend_cust
8709-IEIYSX-9NL,2,0,31,July,12,1,1,3,0,42,20.3,2.39,0.87,6.14,1.81,1,4,0,-1,-1,3,0,0,0,0,0,0,0,0,0,2,2,2,1,0,20.2,0,1,8,25,0,0,0,0,1,0,0,1,0,1,9,4,0,0,0,3,2,4,0,3,5,1,1,1,5,9,10,187.84,1,1,8,0,5.75,1.75,31.6,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,1,17,1,1,1,0,0,1,1,0,0,0,0,1,low_spend_cust
1591-SNQHWX-OVE,3,1,67,July,18,5,0,23,0,132,16.6,7.23,1.98,14.68,2.69,0,5,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,4,1,1,1,82.9,1,1,4,22,0,1,1,1,0,0,1,0,0,0,9,4,1,1,1,4,1,3,0,30,2,2,1,1,26,9,2,49.88,0,3,67,0,30.95,3.43,2076.65,0,0,NA,0,NA,0,0,0,1,17.75,2.88,1220,7.11,0,0,NA,0,NA,1,0,0,2,0,0,1,1,0,1,12,1,1,1,0,1,1,0,0,1,1,0,0,medium_spend_cust
8926-HVVQHQ-HK2,5,1,60,March,16,1,0,17,0,99,5.6,1.36,0.31,4.19,1.43,0,2,1,16,3,2,4,4,0,0,0,0,0,0,1,1,5,0,-1,-1,-1,-1,0,5,30,0,0,0,0,1,0,0,0,0,0,9,6,1,1,0,1,4,1,0,31,3,3,4,0,20,12,4,85.8,0,2,58,0,14.3,2.66,798.9,0,0,NA,0,NA,1,26,1422.1,1,33,3.5,1900,7.55,0,0,NA,0,NA,1,0,0,4,0,0,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,0,0,medium_spend_cust
9810-RWEYBF-H9N,1,1,45,July,16,1,0,5,0,71,14.8,2.02,0.7,8.49,2.14,0,5,0,-1,-1,1,0,0,0,0,0,0,0,0,0,3,3,2,1,0,25.7,1,1,4,26,0,0,0,1,0,0,0,0,0,0,9,4,0,0,1,4,3,1,0,12,1,4,3,0,11,12,4,186.62,1,1,24,0,7.7,2.04,168.75,0,0,NA,0,NA,0,0,0,1,28,3.33,620,6.43,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,0,0,1,0,0,0,medium_spend_cust
8693-AVOSVX-VXT,1,1,32,June,14,6,0,8,0,34,18.3,2.13,0.76,4.09,1.41,0,3,1,12,2,4,5,0,0,0,0,0,0,5,0,2,2,1,1,0,17.7,0,1,5,23,0,0,0,0,1,0,0,1,0,1,9,3,1,0,0,4,4,3,0,4,3,1,2,0,4,13,3,87.31,0,1,11,0,6.8,1.92,81.3,1,20.75,3.03,181.75,5.2,0,0,0,1,19.25,2.96,140,4.94,1,23.7,3.17,279.7,5.63,0,0,0,0,1,1,1,0,0,1,18,1,1,1,0,0,1,1,0,0,0,0,0,medium_spend_cust
2490-JDXHSX-QFT,4,1,24,November,19,1,0,0,0,19,14.4,0.59,-0.53,2.15,0.76,0,2,1,18,4,2,7,1,0,0,0,0,0,6,1,4,2,2,1,1,13.6,0,1,1,35,1,0,0,0,1,0,0,0,0,1,9,2,1,0,1,2,1,2,0,6,1,2,3,1,6,11,7,129.52,0,3,62,1,13.3,2.59,820.55,1,36.5,3.6,2227.4,7.71,1,70.45,4310.95,1,24.5,3.2,1540,7.34,1,100.3,4.61,6010,8.7,1,1,1,4,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,0,0,1,1,medium_spend_cust
9579-FZRGEU-RXE,4,0,20,March,10,6,0,2,0,20,12.1,1.03,0.03,1.39,0.33,1,5,1,13,2,3,0,0,0,0,0,0,0,0,0,2,1,3,1,0,9.7,0,1,1,33,1,0,0,1,0,0,0,0,0,0,9,4,1,0,1,2,4,1,1,2,3,4,3,0,2,14,2,28.06,1,1,25,0,6.15,1.82,162.4,1,19.5,2.97,485.3,6.18,0,0,0,1,13.75,2.62,355,5.87,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,15,1,1,1,0,0,0,0,0,0,0,0,0,medium_spend_cust
0647-UDEVCE-VKO,1,1,18,August,13,5,1,0,0,16,8.4,0.65,-0.43,0.69,-0.37,1,1,1,17,4,3,10,0,0,0,0,0,0,10,0,2,1,3,1,1,7.8,0,0,1,20,1,0,0,0,0,0,0,0,0,0,2,7,1,1,0,2,4,3,0,0,3,4,4,1,0,14,3,55.42,1,1,7,0,24.85,3.21,161.8,0,0,NA,0,NA,0,0,0,1,5.75,1.75,50,3.91,0,0,NA,0,NA,0,0,0,0,0,1,1,0,0,1,27,1,1,1,0,0,0,1,0,1,0,0,0,medium_spend_cust
8586-VGOASR-CYX,2,0,42,May,16,1,0,4,0,44,9.9,1.33,0.29,3.02,1.11,1,2,1,13,2,5,3,3,0,0,0,0,0,0,1,1,3,2,1,1,23,1,1,4,32,0,0,0,1,0,0,0,1,0,1,9,5,0,0,0,4,4,1,0,20,3,3,1,0,13,15,4,152.36,0,3,44,0,17.35,2.85,755.8,0,0,NA,0,NA,1,23.3,1005.35,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,1,0,0,0,0,1,1,24,1,1,1,0,1,1,1,0,1,0,1,0,medium_spend_cust
7479-ZIKHKI-FQF,5,1,46,March,17,4,0,11,0,101,7.8,2.74,1.01,5.14,1.64,0,4,0,-1,-1,2,0,0,0,0,0,0,0,0,1,1,4,4,1,1,36.7,1,0,1,24,1,1,0,1,0,1,0,1,0,0,9,5,0,0,1,1,1,2,0,9,2,4,3,0,7,12,7,353.45,0,1,18,1,7.05,1.95,133.2,1,21.5,3.07,354.05,5.87,1,29.2,508.2,1,5.75,1.75,115,4.74,0,0,NA,0,NA,1,0,0,3,1,1,0,0,1,1,17,1,1,1,0,1,1,1,1,1,0,0,0,medium_spend_cust
8241-AADOML-N1L,2,0,43,March,16,2,0,6,0,43,10.6,0.73,-0.31,3.82,1.34,0,4,0,-1,-1,1,2,0,1,1,0,0,0,0,1,2,4,1,1,1,26.9,1,0,4,27,1,0,0,1,0,0,1,0,0,0,9,4,0,1,1,1,3,1,0,25,4,2,3,1,17,15,8,462.96,1,3,59,0,10.55,2.36,568,1,29,3.37,1737.8,7.46,1,40.95,2324.2,1,25.5,3.24,1405,7.25,0,0,NA,0,NA,1,0,0,2,1,1,1,0,0,1,25,1,1,1,1,1,1,1,0,1,0,0,1,high_spend_cust
8941-OIVZZV-HQ4,4,1,34,May,10,1,0,4,0,28,14.4,1.4,0.33,2.64,0.97,0,2,0,-1,-1,1,3,3,0,0,0,0,0,0,1,1,3,3,1,1,13.1,1,0,1,33,1,1,1,1,0,0,0,0,0,1,9,4,1,0,0,2,4,2,0,13,1,4,4,0,9,15,4,106.36,0,1,29,0,4.95,1.6,127.8,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,1,0,0,0,0,0,1,23,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
2117-GXWTHT-H83,2,1,50,December,16,2,1,2,0,51,1.4,0.1,-2.29,0.61,-0.49,0,1,1,15,3,5,0,0,0,0,0,0,0,0,0,2,3,1,1,1,24,0,0,3,36,0,0,1,0,0,0,0,0,0,0,9,2,1,0,0,4,3,3,0,8,2,4,4,0,6,15,5,93.33,1,3,12,0,5.15,1.64,61.9,0,0,NA,0,NA,1,19.25,232.65,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,4,0,0,0,0,1,1,18,1,1,1,0,1,1,1,0,0,0,0,0,medium_spend_cust
0771-BLPWLO-QSL,2,0,33,September,19,3,0,6,0,75,5,1.41,0.34,2.34,0.85,0,5,0,-1,-1,1,2,2,0,0,0,0,0,0,1,3,2,2,1,0,41,1,1,3,31,0,0,1,0,0,0,0,0,0,0,9,5,1,0,1,4,3,2,0,1,3,1,3,0,1,12,0,0,0,3,1,1,1.7,0.53,1.7,1,18,2.89,18,2.89,1,43.05,43.05,0,0,NA,0,NA,1,42.85,3.76,42.85,3.76,1,1,1,3,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,0,0,0,0,high_spend_cust
8353-KMZTWC-UIP,3,0,78,September,17,2,0,5,1,13,14.7,1.1,0.1,0.81,-0.21,0,1,1,15,3,2,0,0,0,0,0,0,0,0,1,4,5,5,0,1,6.5,0,0,1,39,1,0,0,0,1,0,0,1,0,0,9,6,1,1,1,3,4,3,0,36,2,2,4,0,25,11,2,53.03,0,2,68,0,31.15,3.44,2062.75,0,0,NA,0,NA,1,34.75,2206.9,1,42,3.74,2770,7.93,0,0,NA,0,NA,1,0,0,1,0,0,0,0,1,1,22,1,1,1,0,1,1,1,0,1,0,0,0,medium_spend_cust
4482-FBKRCK-OWT,4,0,61,June,18,6,0,18,1,82,14.4,1.18,0.17,10.63,2.36,0,5,1,23,5,2,0,0,0,0,0,0,0,0,1,1,4,1,0,0,39.3,0,1,1,26,1,1,0,0,0,0,0,0,0,0,9,3,1,0,0,1,1,2,0,29,4,1,1,0,27,8,3,44.71,0,3,62,1,22.25,3.1,1405.3,1,26.5,3.28,1560.35,7.35,1,50.1,2932.75,1,11.75,2.46,660,6.49,0,0,NA,0,NA,1,1,1,2,0,1,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,0,1,low_spend_cust
3495-VLHEGU-FUI,5,1,22,March,15,6,0,1,0,30,12.4,0.32,-1.15,3.4,1.22,0,1,1,15,3,5,1,0,0,0,0,1,0,0,0,2,1,2,1,0,15.5,0,0,1,32,1,0,1,0,1,0,0,0,0,0,9,4,0,0,1,3,4,1,0,4,4,4,3,0,4,17,3,48.97,1,3,23,0,5.15,1.64,122.05,0,0,NA,0,NA,1,31.65,691.05,1,10,2.3,225,5.42,0,0,NA,0,NA,1,0,0,1,0,0,0,0,1,1,16,1,1,1,0,1,1,1,0,1,0,0,0,medium_spend_cust
5641-RWPHPT-ZJX,4,1,21,March,16,6,1,0,0,16,12.3,0.75,-0.28,1.21,0.19,1,1,0,-1,-1,3,1,0,1,0,0,0,0,0,1,1,1,3,1,0,7.6,1,0,1,34,1,0,0,1,1,0,1,0,0,1,9,3,1,0,0,3,3,3,0,3,2,2,4,0,4,12,1,15.75,1,1,4,1,2.85,1.05,17.65,1,17.75,2.88,70,4.25,1,40.5,85.95,1,17.75,2.88,35,3.56,1,27.7,3.32,99.3,4.6,0,1,1,2,1,1,1,1,1,1,18,0,0,1,0,1,1,1,1,0,0,0,0,medium_spend_cust
2113-LRPWIU-32N,1,1,29,September,15,1,0,2,0,86,15.1,6.57,1.88,6.42,1.86,1,2,1,18,4,2,4,1,1,2,0,0,0,0,1,3,2,1,1,1,40.4,0,1,3,23,1,0,1,0,0,0,0,0,0,1,9,3,1,1,1,3,4,2,0,11,4,2,1,0,11,9,3,97.87,1,1,43,0,8.45,2.13,347.35,0,0,NA,0,NA,0,0,0,1,5,1.61,195,5.27,0,0,NA,0,NA,1,0,0,3,0,0,0,0,0,1,18,1,1,1,0,1,1,0,0,0,0,0,0,medium_spend_cust
9466-MLGDEN-Z8B,5,1,18,May,13,2,0,0,0,18,11.4,0.31,-1.17,1.74,0.56,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,3,1,2,1,0,10.2,0,0,4,27,1,1,1,1,0,0,0,0,0,0,9,4,1,0,0,1,1,4,0,0,3,1,3,0,0,9,7,106.93,0,1,6,0,5.35,1.68,30.65,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,1,0,1,15,1,1,1,0,0,0,0,0,0,0,0,0,medium_spend_cust
0459-QZFBYH-LUV,4,1,28,December,13,5,0,6,0,31,4.4,0.71,-0.34,0.65,-0.43,0,4,1,14,2,3,0,0,0,0,0,0,0,0,1,1,2,1,1,1,15.8,0,0,3,36,0,0,1,0,0,0,0,1,0,1,9,4,0,0,0,2,3,2,1,8,1,1,2,0,6,3,8,160.71,0,3,12,0,6.85,1.92,91.95,0,0,NA,0,NA,0,0,0,1,13,2.56,150,5.01,0,0,NA,0,NA,0,0,0,0,0,1,1,1,0,1,18,1,0,1,0,1,1,1,0,0,0,0,0,low_spend_cust
4462-PLGORR-PN6,5,0,28,June,10,6,0,9,0,22,8.3,0.26,-1.36,1.57,0.45,0,2,0,-1,-1,1,10,2,0,3,0,0,0,5,1,4,2,3,1,1,13.9,0,0,8,29,1,0,0,0,0,0,0,1,0,0,9,7,1,0,1,1,2,3,1,10,2,1,2,0,10,8,4,131.88,1,1,36,0,8.5,2.14,277.05,0,0,NA,0,NA,0,0,0,1,6.5,1.87,220,5.39,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,0,1,0,0,0,0,0,medium_spend_cust
4889-PHSVCV-WUX,2,1,76,April,12,5,0,15,1,11,16.1,0.6,-0.51,1.17,0.16,0,3,1,18,4,2,0,0,0,0,0,0,0,0,0,2,5,1,0,1,8.2,0,1,4,21,0,0,0,1,0,0,0,1,0,0,2,4,0,0,0,3,4,2,0,24,2,3,2,0,19,8,4,86.06,0,3,57,0,23.65,3.16,1358,0,0,NA,0,NA,0,0,0,1,15.75,2.76,985,6.89,0,0,NA,0,NA,1,0,0,0,0,0,1,0,0,1,15,0,1,1,0,0,0,0,0,1,0,0,0,medium_spend_cust
8912-KKLHJN-FLS,2,0,72,May,10,4,0,32,1,23,5.3,0.2,-1.59,1.02,0.02,0,4,1,8,1,2,10,0,2,2,0,0,0,6,0,1,5,2,0,0,12.3,0,0,5,23,1,0,1,0,1,0,0,0,0,1,9,3,0,1,0,2,1,1,0,40,5,3,2,1,30,11,8,213.61,0,2,72,0,50.75,3.93,3472.65,0,0,NA,0,NA,0,0,0,1,33.25,3.5,2425,7.79,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,0,0,1,0,1,0,medium_spend_cust
6907-UNTAVY-RH8,2,0,52,September,20,2,0,7,0,261,6.6,7.89,2.07,9.34,2.23,1,3,0,-1,-1,1,5,0,0,0,0,0,0,5,1,1,4,1,1,1,98.5,1,0,8,17,1,0,1,1,0,0,0,1,0,0,9,2,0,0,0,1,2,2,0,35,4,2,3,0,26,13,5,535.28,0,3,67,0,19.4,2.97,1360.15,1,51.5,3.94,3471.8,8.15,1,79.5,5138.9,1,13,2.56,835,6.73,1,96.25,4.57,6168.85,8.73,1,1,1,4,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,0,0,1,high_spend_cust
1884-FTIEPD-RJH,4,0,73,March,16,1,0,27,0,53,3.3,0.56,-0.58,1.19,0.17,0,5,1,17,4,2,3,1,0,0,0,0,0,2,1,1,3,4,1,0,28.4,1,1,1,21,1,0,0,0,1,0,0,0,0,0,9,4,0,0,1,1,2,2,0,26,3,4,4,0,22,8,7,162.88,0,2,59,0,13.3,2.59,768.65,1,45.75,3.82,2887.8,7.97,1,47.4,2591.3,1,16.75,2.82,1025,6.93,1,30.3,3.41,1804.75,7.5,1,1,0,1,1,1,1,1,0,1,20,1,1,1,1,1,1,1,0,0,0,0,0,medium_spend_cust
9856-GTSPWN-TCM,2,0,68,January,12,6,1,35,1,18,2.9,0.08,-2.51,0.44,-0.82,0,1,1,8,1,2,0,0,0,0,0,0,0,0,0,2,4,3,1,1,8.5,1,0,1,20,1,0,0,1,0,0,0,0,0,0,1,2,1,1,0,2,1,1,0,39,3,4,3,0,28,7,4,70.87,1,3,70,0,41.45,3.72,2877.2,0,0,NA,0,NA,0,0,0,1,90.75,4.51,6205,8.73,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,22,1,1,1,0,0,0,0,0,1,0,0,1,low_spend_cust
9844-XTDOZB-DSM,3,0,58,February,18,1,0,10,0,360,8.8,9.85,2.29,21.83,3.08,0,2,1,18,4,2,12,1,1,0,0,0,0,10,1,1,4,4,1,1,90.7,0,1,1,29,1,0,0,0,0,0,0,0,0,0,9,5,1,0,1,4,2,3,0,22,2,3,4,0,17,6,4,127.7,0,2,40,0,12.45,2.52,512.1,1,35,3.56,1437.25,7.27,1,45.9,1852.05,1,15.5,2.74,690,6.54,1,50.6,3.92,1851.05,7.52,0,1,1,1,1,1,1,1,0,1,15,1,1,1,0,1,1,1,1,1,0,1,0,medium_spend_cust
7036-OZLXUR-XS6,2,0,20,June,14,3,0,0,0,21,2.7,0.25,-1.37,0.31,-1.16,1,1,1,14,2,5,1,1,0,0,0,0,0,0,1,3,1,1,1,0,8.5,0,1,3,24,0,0,1,0,1,1,1,0,0,0,9,4,0,0,0,5,4,4,1,2,4,2,4,0,2,8,7,198.01,1,1,30,0,9.75,2.28,253.9,0,0,NA,0,NA,0,0,0,1,8.5,2.14,290,5.67,1,30.6,3.42,901.05,6.8,0,1,1,2,1,1,1,1,1,1,8,1,1,1,0,1,1,1,0,0,0,1,1,medium_spend_cust
4870-TCJPAC-DKF,1,1,28,January,14,4,0,6,0,29,0.4,0.03,-3.35,0.08,-2.51,0,4,0,-1,-1,2,5,0,2,0,0,0,0,3,0,2,2,4,1,1,19.9,1,0,1,16,1,0,0,0,1,0,0,0,0,0,9,6,0,0,1,2,4,2,0,10,4,3,3,1,10,9,3,94.85,1,1,59,0,14.85,2.7,938.45,0,0,NA,0,NA,1,37.35,2122,1,25.75,3.25,1495,7.31,0,0,NA,0,NA,1,1,0,2,0,1,1,0,1,1,22,1,1,1,0,1,1,1,0,1,0,1,0,medium_spend_cust
3348-VWOBBR-QDR,1,1,18,August,13,1,0,0,0,20,26.2,2.2,0.79,3.04,1.11,1,1,0,-1,-1,1,1,1,0,0,0,0,0,0,1,3,1,1,1,0,10.4,1,0,5,21,0,0,0,0,1,0,0,1,0,0,9,3,0,0,0,3,4,2,0,0,1,4,3,0,0,4,6,126.55,1,1,2,1,5.25,1.66,10.55,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,0,0,0,0,0,0,low_spend_cust
7635-ZQYRQN-MJV,2,0,41,October,13,2,0,6,0,73,11.9,3.28,1.19,5.4,1.69,1,4,1,18,4,6,4,0,1,3,0,0,0,0,1,1,3,2,1,1,45.6,1,0,1,16,1,0,0,1,0,0,0,0,0,1,9,3,1,0,1,2,2,3,0,16,3,2,3,1,9,8,4,106.05,0,3,41,0,5.85,1.77,259.75,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,13,1,1,1,0,0,0,0,0,0,0,0,0,low_spend_cust
9024-AGZOPZ-2UQ,2,0,30,September,19,2,0,1,0,42,7,0.62,-0.48,2.32,0.84,0,2,0,-1,-1,1,1,0,1,0,0,0,0,0,1,1,3,1,1,0,19.7,0,1,5,26,0,0,0,0,1,0,0,0,0,0,9,6,1,0,0,5,2,4,0,4,4,3,3,1,5,8,5,118.77,1,3,30,1,9.05,2.2,271.45,0,0,NA,0,NA,1,51,1424.2,1,17.5,2.86,495,6.2,1,39.2,3.67,1085.75,6.99,1,1,0,4,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,0,0,0,0,medium_spend_cust
0151-FFFOZW-1S7,5,1,23,January,17,2,0,0,0,34,6.8,1.11,0.11,1.2,0.18,1,1,1,16,3,3,0,0,0,0,0,0,0,0,1,3,2,6,1,0,15.9,1,0,1,30,1,0,0,1,1,0,1,1,1,0,9,1,1,0,1,2,3,4,0,1,4,4,4,1,1,13,4,114.19,1,1,1,1,2.05,0.72,2.05,1,17.25,2.85,17.25,2.85,1,37,37,1,18.25,2.9,18.25,2.9,1,33.6,3.51,33.6,3.51,1,1,1,3,1,1,1,1,0,1,14,1,1,1,1,1,1,1,1,0,0,0,0,medium_spend_cust
0022-QFOJNN-XSH,4,0,39,February,13,2,0,4,0,42,3.5,0.6,-0.51,0.87,-0.14,0,1,1,14,2,3,10,3,0,0,0,0,0,7,1,1,3,1,1,0,22.9,1,0,5,31,0,0,0,0,1,0,0,0,0,0,9,3,0,0,0,3,2,2,1,2,4,3,4,0,2,10,5,103.34,0,3,3,1,4.2,1.44,14.05,1,23.75,3.17,63.6,4.15,1,32.1,63.55,1,8.25,2.11,5,1.61,1,22,3.09,31.9,3.46,0,1,1,4,1,1,1,1,0,1,24,1,1,0,0,1,0,0,0,0,0,0,0,medium_spend_cust
2424-WFRFRA-UCI,3,0,30,June,18,1,0,1,0,74,14.5,5.37,1.68,5.37,1.68,1,1,1,15,3,6,1,0,0,0,0,1,0,0,1,4,3,1,1,1,34.9,1,1,3,35,0,0,1,0,1,0,0,1,0,1,9,6,0,0,1,2,4,2,0,12,4,2,2,0,12,8,5,215.29,1,1,47,0,20.45,3.02,848.4,0,0,NA,0,NA,1,23.5,1151.9,1,5.75,1.75,250,5.52,0,0,NA,0,NA,1,0,0,1,0,0,0,0,0,1,17,1,1,1,0,1,1,1,0,1,0,0,1,medium_spend_cust
0172-EUUJNB-E99,1,0,70,August,12,2,0,7,1,12,12.4,1.1,0.1,0.39,-0.95,0,3,1,13,2,2,0,0,0,0,0,0,0,0,1,1,5,3,1,1,5.2,0,1,1,20,1,0,0,1,0,0,0,1,0,1,2,5,0,0,1,3,2,3,0,33,1,4,4,0,28,14,3,48.84,0,2,69,0,16.95,2.83,1167.7,0,0,NA,0,NA,0,0,0,1,37.75,3.63,2505,7.83,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1,1,17,1,1,1,0,0,0,0,0,0,0,0,0,low_spend_cust
2397-DFGQLN-VTH,1,0,51,January,11,6,0,15,0,60,5.5,0.9,-0.1,2.4,0.88,0,1,1,10,1,4,7,0,0,0,0,0,0,7,1,1,4,3,1,1,21.1,0,0,1,20,1,1,0,1,0,0,1,0,0,0,9,2,0,0,1,4,3,1,0,28,3,1,2,1,26,18,2,108.33,1,3,62,0,17.45,2.86,1143.85,0,0,NA,0,NA,0,0,0,1,29.75,3.39,1810,7.5,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,0,1,0,0,0,0,0,medium_spend_cust
2659-TMGOHV-MS3,3,0,37,August,11,6,1,16,0,89,17.4,4.41,1.48,11.07,2.4,0,3,1,13,2,5,0,0,0,0,0,0,0,0,1,1,3,3,1,1,41.2,1,0,1,14,1,0,0,1,1,0,0,0,0,0,9,4,0,0,0,4,4,3,0,19,3,4,2,0,19,8,5,110.57,0,3,66,1,37.2,3.62,2504.55,1,39.75,3.68,2525.45,7.83,0,0,0,1,18.5,2.92,1125,7.03,0,0,NA,0,NA,1,0,1,1,1,1,1,1,1,1,24,1,1,1,1,1,0,1,0,1,0,0,0,low_spend_cust
9723-TCTGWO-TZ0,5,1,29,May,13,2,0,2,0,29,10.8,2.25,0.81,0.88,-0.13,1,1,1,13,2,3,0,0,0,0,0,0,0,0,0,1,2,1,1,0,15.1,0,1,8,30,0,0,0,0,0,0,1,1,0,0,9,4,0,0,1,3,2,4,0,7,2,4,2,0,4,7,8,190.86,1,1,13,0,9.75,2.28,138,1,16.75,2.82,222.7,5.41,0,0,0,1,11.25,2.42,130,4.87,0,0,NA,0,NA,0,0,0,0,1,0,1,1,0,1,12,0,1,1,0,0,0,0,0,0,0,0,0,low_spend_cust
6533-EOSNEV-48X,3,0,42,July,17,2,0,4,0,29,11.7,1.59,0.46,1.8,0.59,1,3,1,14,2,6,3,3,0,0,0,0,0,0,1,1,2,1,1,0,12.1,0,1,10,29,0,0,0,1,1,0,0,1,0,1,9,3,0,0,1,1,1,1,0,3,2,3,4,0,3,9,9,330.51,1,1,7,1,3.65,1.29,32.05,0,0,NA,0,NA,1,33.9,201.35,0,0,NA,0,NA,0,0,NA,0,NA,0,0,1,3,1,0,0,1,1,1,20,1,1,1,0,1,1,1,0,0,1,0,1,medium_spend_cust
5017-FIGTNG-G1E,4,0,31,October,20,3,0,3,0,32,7.8,0.63,-0.46,1.86,0.62,0,2,0,-1,-1,1,11,1,1,0,0,0,0,9,0,2,3,1,1,0,15.8,1,1,3,25,0,0,1,1,1,0,0,1,0,0,9,4,0,0,0,1,3,4,0,13,4,2,1,0,9,11,3,89.88,0,1,35,0,8,2.08,284.15,0,0,NA,0,NA,1,18.8,656.75,1,15.75,2.76,490,6.19,0,0,NA,0,NA,1,0,0,3,0,0,0,0,1,1,27,1,1,1,0,1,1,1,0,0,0,0,0,medium_spend_cust
3784-JTJIKX-D8Y,4,0,55,November,13,6,0,16,0,103,6.6,0.77,-0.25,6.02,1.8,0,5,0,-1,-1,1,7,0,0,0,0,0,0,7,0,2,3,3,1,1,56.6,1,0,1,22,1,0,0,1,0,0,0,0,0,0,9,5,0,1,0,2,2,3,0,3,1,4,3,0,2,9,3,93.81,1,2,4,0,4.95,1.6,24.85,0,0,NA,0,NA,1,35,108.05,1,15,2.71,40,3.69,1,24.15,3.18,73.15,4.29,0,0,1,1,1,1,1,1,1,1,23,1,1,1,1,1,0,1,0,0,0,0,0,medium_spend_cust
